timestamp,abertura,maxima,minima,fechamento,volume
1720242000000,56059.49,56489.53,56018.0,56362.54,921.19883
1720245600000,56362.54,56568.0,56346.84,56417.35,685.24972
1720249200000,56417.36,56683.9,56401.1,56606.0,836.95444
1720252800000,56606.0,56657.75,56506.99,56557.81,513.34555
1720256400000,56557.81,56780.01,56436.78,56766.0,623.60432
1720260000000,56765.99,56876.33,56650.0,56780.0,726.2433
1720263600000,56780.01,56799.99,56660.16,56731.42,498.18708
1720267200000,56731.42,56796.97,56500.0,56755.47,794.0109
1720270800000,56755.48,57299.0,56659.77,56991.1,1340.27779
1720274400000,56991.09,57127.64,56699.97,57058.91,1253.3265
1720278000000,57058.9,57441.1,56927.81,57317.98,1491.52352
1720281600000,57317.99,58113.0,57185.76,57852.62,2509.53257
1720285200000,57852.62,58031.67,57746.75,57965.19,807.81837
1720288800000,57965.2,58021.1,57746.41,57786.98,575.95861
1720292400000,57786.98,57931.77,57732.0,57857.99,379.20226
1720296000000,57857.99,58225.14,57836.0,57971.99,747.23618
1720299600000,57971.99,58278.07,57806.92,57868.01,501.87488
1720303200000,57868.01,58117.99,57868.0,58106.46,426.71547
1720306800000,58106.46,58475.0,58102.73,58230.13,941.88958
1720310400000,58230.13,58301.31,57914.14,57931.79,748.40443
1720314000000,57931.79,58318.69,57838.0,58114.0,691.14869
1720317600000,58114.0,58449.46,58113.99,58359.99,797.59177
1720321200000,58359.99,58364.0,57855.82,57963.45,893.83356
1720324800000,57963.46,58007.87,57575.0,57598.0,1168.23984
1720328400000,57598.0,57800.0,57416.0,57648.0,799.49719
1720332000000,57647.99,57789.18,57609.31,57646.15,402.83454
1720335600000,57646.16,57691.1,57073.36,57369.99,1184.52164
1720339200000,57369.99,57661.58,57369.98,57650.45,707.67009
1720342800000,57650.45,57733.99,57565.94,57733.4,408.85135
1720346400000,57733.41,57911.71,57499.36,57510.2,632.73997
1720350000000,57510.21,57543.69,57350.94,57460.0,491.73782
1720353600000,57460.0,57631.02,57204.63,57341.09,499.80697
1720357200000,57341.1,57361.1,56777.77,56872.0,1332.66853
1720360800000,56872.01,56938.81,56563.46,56771.51,1443.29759
1720364400000,56771.51,57061.1,56728.92,56825.42,725.51323
1720368000000,56825.42,57174.99,56755.55,57122.0,697.86103
1720371600000,57122.0,57285.91,56794.0,57231.1,561.66441
1720375200000,57231.1,57392.0,57122.14,57172.01,447.20248
1720378800000,57172.01,57197.98,57022.53,57151.1,276.43747
1720382400000,57151.1,57319.1,57041.1,57274.18,298.00269
1720386000000,57274.18,57285.29,56210.0,56596.0,1622.64041
1720389600000,56596.0,56793.11,56392.39,56395.54,760.99869
1720393200000,56395.54,56527.76,55724.37,55857.81,1525.77479
1720396800000,55857.81,56023.07,55036.59,55094.0,3127.97419
1720400400000,55094.01,55109.88,54260.16,54958.19,4904.43919
1720404000000,54958.19,55447.09,54588.0,55384.79,2282.5327
1720407600000,55384.79,55489.0,54868.0,55160.01,1236.6412
1720411200000,55160.0,55639.98,54963.62,55496.0,1223.73669
1720414800000,55495.99,55711.1,55292.0,55478.7,1085.2573
1720418400000,55478.71,55900.0,55207.17,55633.98,1250.82283
1720422000000,55633.98,55867.58,55523.77,55852.01,844.84006
1720425600000,55852.0,57891.81,55741.11,57792.0,4740.115
1720429200000,57791.99,58236.73,57309.68,57512.14,3525.74609
1720432800000,57512.13,57719.94,56705.94,56815.98,1931.07689
1720436400000,56815.99,57360.01,56751.11,57154.01,1652.79622
1720440000000,57154.01,57621.1,56864.0,57151.11,1533.14021
1720443600000,57151.1,57439.6,56767.22,57236.01,1628.57273
1720447200000,57236.01,57297.16,54800.0,56185.24,7618.22468
1720450800000,56185.24,56785.59,55704.01,55761.52,2136.08904
1720454400000,55761.52,56114.0,55425.74,55812.0,1474.0279
1720458000000,55812.0,56370.0,55600.0,56287.38,1236.0109
1720461600000,56287.38,56574.99,56160.0,56280.32,967.20528
1720465200000,56280.32,56544.0,56155.63,56477.31,1026.62111
1720468800000,56477.3,56572.12,56200.01,56259.9,682.33766
1720472400000,56259.9,56835.25,56200.0,56642.47,810.54532
1720476000000,56642.47,56971.94,56550.16,56684.48,724.39177
1720479600000,56684.49,56870.16,56611.48,56714.62,447.05994
1720483200000,56714.61,56765.85,56289.45,56531.05,777.30622
1720486800000,56531.06,57275.67,56439.97,56560.39,1517.01433
1720490400000,56560.39,57362.66,56335.03,57261.9,1203.10758
1720494000000,57261.9,57272.0,56877.25,57168.36,630.83356
1720497600000,57168.36,57366.19,57109.21,57286.0,868.57744
1720501200000,57286.01,57432.93,57120.0,57291.49,849.59689
1720504800000,57291.48,57754.0,57192.54,57475.99,1274.59453
1720508400000,57476.0,57560.0,57011.5,57116.84,1350.18867
1720512000000,57116.84,57900.0,57024.01,57615.54,1768.19631
1720515600000,57615.54,57689.04,57502.0,57588.01,779.11224
1720519200000,57588.01,57668.54,57273.25,57426.46,823.39963
1720522800000,57426.46,57545.8,57220.0,57428.01,439.71976
1720526400000,57428.01,57560.0,57269.86,57338.01,1704.02633
1720530000000,57338.01,57410.8,56920.0,57325.27,1774.06171
1720533600000,57325.27,58131.09,57027.77,57060.0,3726.6547
1720537200000,57060.0,57500.01,56903.0,57477.01,1584.03107
1720540800000,57477.0,57869.36,57362.08,57690.01,1406.81493
1720544400000,57690.01,57797.88,57370.84,57523.01,617.88106
1720548000000,57523.0,58296.0,57442.62,57907.5,1583.32279
1720551600000,57907.5,57930.0,57682.17,57862.01,556.81042
1720555200000,57862.01,58096.68,57704.3,57929.25,865.6519
1720558800000,57929.26,57977.46,57758.83,57800.01,416.70735
1720562400000,57800.01,58260.0,57720.0,57936.0,756.79627
1720566000000,57936.0,58116.13,57864.82,58050.0,457.80219
1720569600000,58050.0,58050.0,57422.94,57486.37,714.34882
1720573200000,57486.38,58000.01,57309.09,57798.89,954.09973
1720576800000,57798.89,57914.89,57642.86,57882.55,530.00374
1720580400000,57882.55,58208.0,57840.0,58180.01,563.78031
1720584000000,58180.0,59436.0,58180.0,59347.44,3438.39298
1720587600000,59347.43,59470.0,58820.44,58975.01,1187.6837
1720591200000,58975.01,59313.06,58846.45,59238.47,697.81879
1720594800000,59238.48,59286.2,58840.0,58977.99,742.59843
1720598400000,58977.99,59032.82,58602.84,58756.01,889.11742
1720602000000,58756.01,58769.4,58401.0,58490.0,1073.12232
1720605600000,58489.99,58737.24,58311.66,58656.01,1060.98416
1720609200000,58656.02,58717.09,58350.0,58492.0,1019.20243
1720612800000,58492.0,58550.0,57740.86,58150.44,2139.0206
1720616400000,58150.44,58288.3,57507.04,57760.0,2203.07422
1720620000000,57760.0,57893.15,57471.12,57713.03,1276.127
1720623600000,57713.03,58047.07,57483.0,57699.69,1287.04983
1720627200000,57699.69,58019.89,57584.37,57696.73,1279.0256
1720630800000,57696.73,57755.74,57439.67,57627.81,693.45307
1720634400000,57627.81,57783.55,57480.72,57630.16,424.28107
1720638000000,57630.16,57630.16,57353.84,57392.03,603.95746
1720641600000,57392.03,57550.0,57157.79,57409.23,763.89147
1720645200000,57409.23,57550.0,57264.7,57434.41,465.01432
1720648800000,57434.41,57856.54,57427.1,57710.73,618.93037
1720652400000,57710.74,57879.58,57604.25,57725.85,326.76015
1720656000000,57725.85,57728.78,57358.2,57628.89,547.17587
1720659600000,57628.89,58407.05,57485.74,58280.35,1157.0407
1720663200000,58280.35,58383.58,57743.75,57869.99,732.91958
1720666800000,57870.0,57959.14,57050.0,57568.0,1729.16103
1720670400000,57568.0,57793.46,57488.28,57779.99,815.49793
1720674000000,57779.99,58100.0,57704.07,57994.01,995.93439
1720677600000,57994.01,58097.95,57872.89,57996.0,705.92986
1720681200000,57996.0,58300.0,57922.67,58191.5,933.10914
1720684800000,58191.5,58328.0,58052.0,58159.09,572.2541
1720688400000,58159.09,58381.7,58067.25,58290.13,871.21358
1720692000000,58290.14,58500.0,58174.25,58462.29,888.58838
1720695600000,58462.29,58936.52,58390.96,58777.99,1772.35751
1720699200000,58777.99,59650.0,58470.76,58816.35,4429.95238
1720702800000,58816.35,58970.98,58236.95,58566.16,2363.94139
1720706400000,58566.16,58674.41,57555.0,57790.01,3078.62977
1720710000000,57790.01,58125.8,57266.58,57402.01,2173.3775
1720713600000,57402.01,57751.73,57178.0,57640.84,1080.00641
1720717200000,57640.84,57940.01,57582.67,57797.32,790.43112
1720720800000,57797.32,58000.61,57674.32,57841.27,790.41518
1720724400000,57841.27,57849.41,57340.0,57378.01,1013.33939
1720728000000,57378.0,57590.9,57205.45,57554.0,732.50048
1720731600000,57554.0,57636.0,57315.94,57460.02,416.48082
1720735200000,57460.02,57538.88,57150.0,57338.58,601.35614
1720738800000,57338.58,57399.88,57152.38,57339.89,569.4447
1720742400000,57339.89,57571.86,57150.01,57178.0,694.96356
1720746000000,57178.0,57346.97,56542.47,56950.01,1628.21195
1720749600000,56950.01,57419.22,56880.29,57332.88,824.41036
1720753200000,57332.88,57368.0,56852.94,56914.01,607.85729
1720756800000,56914.01,57067.75,56716.68,57018.0,536.27817
1720760400000,57018.01,57104.92,56942.0,57026.0,450.77894
1720764000000,57026.01,57416.13,57020.15,57210.0,882.62489
1720767600000,57210.01,57319.5,56836.29,57106.94,1039.70006
1720771200000,57106.95,57334.32,57028.87,57323.02,864.99665
1720774800000,57323.03,57325.6,56864.04,56949.99,611.58028
1720778400000,56950.0,57190.0,56767.05,57172.84,702.76133
1720782000000,57172.84,57278.0,57060.0,57203.54,963.18528
1720785600000,57203.54,57479.51,57000.0,57382.3,1765.76776
1720789200000,57382.29,58006.79,57355.8,57850.2,1948.59464
1720792800000,57850.2,58020.0,57688.9,57820.01,1408.25912
1720796400000,57820.0,58278.0,57775.27,58214.0,1581.77278
1720800000000,58213.99,58428.91,57936.97,58116.01,1495.85528
1720803600000,58116.0,58317.12,57951.01,58161.82,718.93734
1720807200000,58161.82,58526.68,58065.0,58296.9,1034.84589
1720810800000,58296.9,58355.51,57500.0,57576.01,1662.86668
1720814400000,57576.01,57646.0,57150.06,57542.01,1140.2886
1720818000000,57542.0,57680.6,57502.0,57597.03,334.05137
1720821600000,57597.02,57874.29,57580.0,57792.01,466.50677
1720825200000,57792.01,57906.1,57716.0,57889.1,287.36191
1720828800000,57889.09,57926.5,57762.39,57835.58,314.73295
1720832400000,57835.57,57969.7,57807.94,57880.0,290.06439
1720836000000,57880.0,57958.38,57766.78,57946.43,516.37692
1720839600000,57946.43,57991.5,57786.65,57814.0,325.65898
1720843200000,57814.0,57852.13,57769.82,57775.86,280.96809
1720846800000,57775.86,58179.92,57756.63,58076.02,746.6456
1720850400000,58076.02,58216.08,58002.0,58038.55,327.94368
1720854000000,58038.55,58170.33,58013.29,58170.32,276.61767
1720857600000,58170.33,58198.46,57940.1,57949.93,340.85691
1720861200000,57950.2,58854.98,57900.57,58678.02,1451.98249
1720864800000,58678.02,58759.98,58346.58,58436.67,839.28392
1720868400000,58436.67,58599.0,58383.32,58534.0,433.05644
1720872000000,58534.0,58899.46,58434.38,58768.01,935.2401
1720875600000,58768.01,58830.0,58576.1,58617.72,603.25172
1720879200000,58617.71,58801.49,58479.48,58800.0,551.30624
1720882800000,58800.0,58869.16,58684.2,58830.63,846.87627
1720886400000,58830.62,58964.89,58601.55,58621.99,901.96693
1720890000000,58621.99,58708.0,58572.98,58708.0,290.84594
1720893600000,58708.0,58800.0,58573.61,58643.8,290.76001
1720897200000,58643.8,58738.44,58600.0,58624.38,208.46855
1720900800000,58624.38,58674.0,58554.69,58596.01,313.59678
1720904400000,58596.01,58690.0,58580.0,58686.0,153.91477
1720908000000,58686.0,59540.0,58288.19,59464.53,1825.76079
1720911600000,59464.53,59850.0,59133.26,59204.02,2291.56905
1720915200000,59204.01,59790.0,59194.01,59753.99,1173.60329
1720918800000,59753.98,59838.0,59436.27,59705.99,999.90268
1720922400000,59705.99,59750.0,59279.99,59356.0,587.86826
1720926000000,59356.0,59590.12,59340.0,59466.15,468.07977
1720929600000,59466.16,60100.0,59418.68,59950.0,1499.69939
1720933200000,59950.0,60296.0,59802.35,60265.38,1621.60942
1720936800000,60265.39,60324.61,59786.69,59875.99,1046.3647
1720940400000,59876.0,60124.01,59823.56,60062.01,618.86151
1720944000000,60062.01,60400.0,60062.0,60202.0,1010.41056
1720947600000,60201.99,60359.57,60128.63,60186.01,662.72704
1720951200000,60186.0,60236.35,59905.71,59920.51,655.68711
1720954800000,59920.51,60120.86,59904.0,60099.1,611.05999
1720958400000,60099.1,60110.7,59577.77,59583.86,939.21214
1720962000000,59583.86,59800.0,59581.34,59701.93,741.74521
1720965600000,59701.92,60236.13,59466.67,60012.0,913.33476
1720969200000,60012.0,60148.0,59876.0,60084.0,592.00717
1720972800000,60084.0,60119.12,59894.16,60107.33,482.69354
1720976400000,60107.32,60184.99,59918.01,60005.56,452.33207
1720980000000,60005.56,60072.28,59935.42,60020.11,192.42084
1720983600000,60020.11,60020.11,59900.0,59915.99,193.50151
1720987200000,59916.0,60400.0,59880.0,60084.0,721.80568
1720990800000,60084.0,61420.69,60026.0,61276.36,2649.79086
1720994400000,61276.36,61380.84,60756.65,60861.4,1326.64723
1720998000000,60861.4,61176.32,60698.22,60797.91,1016.97434
1721001600000,60797.91,61324.01,60632.3,61211.99,1116.6699
1721005200000,61212.0,61800.0,61180.0,61390.0,2370.52915
1721008800000,61389.99,62610.0,61300.87,62482.0,3372.85532
1721012400000,62482.0,62796.01,62322.0,62647.87,1442.33991
1721016000000,62647.87,62832.77,62433.01,62610.0,1234.8639
1721019600000,62610.0,62968.15,62534.0,62799.99,1119.63548
1721023200000,62800.0,62999.0,62706.01,62870.02,1075.81654
1721026800000,62870.02,63084.0,62746.0,62840.12,1412.86329
1721030400000,62840.12,63243.71,62778.81,62879.54,1317.62151
1721034000000,62879.53,62900.0,62542.02,62637.64,1221.24083
1721037600000,62637.63,62810.0,62413.5,62535.96,828.07073
1721041200000,62535.95,62603.53,62290.0,62454.0,858.23855
1721044800000,62454.0,62809.99,62444.67,62616.0,976.56222
1721048400000,62616.01,62981.0,62482.59,62908.01,1654.66589
1721052000000,62908.01,63236.28,62731.48,63218.06,1666.73384
1721055600000,63218.06,63328.0,62864.32,63026.0,2268.0699
1721059200000,63026.01,63606.96,62852.0,63411.77,2473.08305
1721062800000,63411.77,63730.0,63079.65,63081.97,2106.78746
1721066400000,63081.97,63614.83,62993.33,63499.0,1536.35808
1721070000000,63498.99,63820.15,63200.19,63342.0,2533.20337
1721073600000,63342.0,63777.0,63251.65,63731.36,1023.74966
1721077200000,63731.36,63780.0,63495.71,63532.44,788.6113
1721080800000,63532.44,64782.12,63508.0,64343.6,2882.0835
1721084400000,64343.6,64900.0,64225.19,64724.14,1410.32482
1721088000000,64724.06,64955.49,64436.2,64611.44,1835.35302
1721091600000,64611.44,64860.0,64467.23,64848.08,932.36523
1721095200000,64848.07,64848.08,64541.35,64819.91,883.67648
1721098800000,64819.67,64863.98,64599.59,64752.14,807.74601
1721102400000,64752.14,64993.95,64473.68,64487.01,1148.75348
1721106000000,64487.01,64550.0,63464.9,63654.92,3311.7972
1721109600000,63654.92,63880.61,62794.0,62899.64,2579.1421
1721113200000,62899.64,63333.19,62721.79,62895.01,2873.61596
1721116800000,62895.01,63091.39,62373.24,62820.67,2185.57004
1721120400000,62820.67,63259.12,62686.25,63187.54,1494.98117
1721124000000,63187.53,63660.0,63088.83,63443.54,1171.44908
1721127600000,63443.55,63872.2,63146.45,63746.11,1428.01869
1721131200000,63746.11,64265.33,63601.02,63743.31,1785.10099
1721134800000,63743.3,64100.0,63400.01,63419.99,1760.41084
1721138400000,63419.99,63898.71,63063.83,63836.09,1780.20422
1721142000000,63836.09,64960.86,63799.0,64878.24,3605.09775
1721145600000,64878.24,65200.0,64207.96,64500.0,3372.18128
1721149200000,64500.0,64642.79,64111.56,64547.52,1173.38419
1721152800000,64547.52,64922.32,64405.1,64795.44,1240.51718
1721156400000,64795.43,65178.83,64597.13,65165.43,2145.16352
1721160000000,65165.42,65182.99,64612.16,64651.82,1102.92271
1721163600000,64651.82,64831.33,64479.14,64500.01,752.97687
1721167200000,64500.0,64623.21,64115.0,64616.92,1095.61568
1721170800000,64616.92,65388.97,64616.91,65043.99,2064.48546
1721174400000,65044.0,65603.12,64932.31,65505.41,1682.12259
1721178000000,65505.41,66128.63,65440.3,65670.19,2126.40166
1721181600000,65670.18,65895.0,65541.05,65612.86,1094.76663
1721185200000,65612.85,65792.87,65375.33,65701.66,974.48649
1721188800000,65701.66,65855.94,65546.32,65830.0,853.1448
1721192400000,65830.0,65993.14,65600.0,65624.01,932.95522
1721196000000,65624.0,65790.0,65454.17,65575.87,1094.28692
1721199600000,65575.87,65575.87,65198.62,65258.0,1506.6382
1721203200000,65258.01,65477.54,64807.49,65179.63,1707.68187
1721206800000,65179.62,65500.0,65078.0,65331.98,821.75646
1721210400000,65331.99,65355.9,65100.0,65120.02,501.31591
1721214000000,65120.02,65144.76,64560.0,64723.73,1577.93489
1721217600000,64723.73,65014.0,64571.91,64730.72,1096.43881
1721221200000,64730.73,65339.86,64537.41,65141.95,1786.09141
1721224800000,65141.95,65232.78,64660.0,65032.09,1473.26318
1721228400000,65032.1,65400.0,64628.0,64724.01,1860.44398
1721232000000,64724.01,64766.99,63854.0,64242.0,3348.62571
1721235600000,64242.01,64411.76,63913.08,64278.83,1056.04532
1721239200000,64278.83,64573.31,64214.01,64504.0,785.8051
1721242800000,64504.0,64756.02,64450.0,64585.78,702.59596
1721246400000,64585.78,64672.89,64503.99,64510.31,432.30744
1721250000000,64510.31,64558.03,64058.0,64318.0,880.28681
1721253600000,64318.0,64448.99,64080.0,64269.2,718.08274
1721257200000,64269.19,64371.87,64084.15,64087.99,554.05144
1721260800000,64087.99,64532.7,63910.0,64443.54,1114.17973
1721264400000,64443.53,64678.99,64365.3,64678.99,628.78339
1721268000000,64678.98,65133.3,64245.95,64701.35,1560.03337
1721271600000,64701.34,64959.99,64626.01,64865.08,768.28276
1721275200000,64865.09,64879.99,64534.38,64574.0,588.34235
1721278800000,64574.0,64860.18,64402.35,64756.77,652.71243
1721282400000,64756.76,65061.5,64712.49,65000.01,1188.1572
1721286000000,65000.01,65036.0,64653.44,64668.0,521.3573
1721289600000,64668.0,64950.0,64640.0,64936.9,582.0201
1721293200000,64936.89,64943.32,64725.0,64865.99,430.49279
1721296800000,64865.98,64865.99,64494.27,64609.99,690.00947
1721300400000,64609.99,64763.98,64441.94,64758.0,691.93426
1721304000000,64758.0,65011.99,64726.33,64850.66,821.59082
1721307600000,64850.66,65111.29,64505.6,64594.2,992.6134
1721311200000,64594.2,64708.09,63701.0,63995.4,2510.12184
1721314800000,63995.4,63995.4,63400.0,63538.12,2643.53292
1721318400000,63538.12,63904.0,63333.0,63904.0,1705.4132
1721322000000,63904.0,63958.51,63508.0,63555.52,926.97908
1721325600000,63555.52,63666.0,63335.99,63520.01,649.5109
1721329200000,63520.01,63753.05,63238.48,63555.0,873.77287
1721332800000,63555.0,63842.91,63438.21,63826.01,470.92587
1721336400000,63826.01,63905.73,63751.36,63850.0,358.86578
1721340000000,63849.99,64122.43,63714.0,64032.0,872.90778
1721343600000,64032.0,64090.0,63956.5,63987.92,326.18289
1721347200000,63987.92,64030.94,63551.11,63600.0,716.10287
1721350800000,63599.99,63858.85,63300.67,63816.0,782.09534
1721354400000,63815.99,63940.0,63643.76,63828.0,583.55442
1721358000000,63828.0,64368.62,63813.98,64325.0,1080.21154
1721361600000,64324.99,64383.9,64141.91,64141.92,487.34435
1721365200000,64141.91,64249.32,64088.75,64164.0,538.72612
1721368800000,64164.0,64486.0,64130.7,64210.01,971.74325
1721372400000,64210.0,64210.01,63600.0,63694.01,2024.3496
1721376000000,63694.01,63940.46,63409.01,63809.0,1125.87894
1721379600000,63809.0,64117.64,63648.28,63700.0,1132.17322
1721383200000,63700.0,64157.73,63640.2,63994.01,787.46136
1721386800000,63994.0,64182.77,63935.12,64116.0,444.49966
1721390400000,64115.99,64436.0,64043.37,64414.0,973.4921
1721394000000,64414.0,65330.24,64005.57,65135.9,3428.7062
1721397600000,65135.89,65888.0,65000.5,65747.04,3937.01703
1721401200000,65747.04,65849.65,65268.0,65836.77,2009.41375
1721404800000,65836.76,66510.0,65827.62,66419.43,3787.19198
1721408400000,66419.43,66829.82,66248.01,66755.42,2108.9201
1721412000000,66755.42,66804.0,66417.66,66787.99,1417.55076
1721415600000,66788.0,67386.0,66787.99,67157.26,3785.52712
1721419200000,67157.25,67221.17,66880.39,66931.8,1328.52392
1721422800000,66931.81,67352.44,66889.2,66892.28,1082.11169
1721426400000,66892.27,66992.01,66654.0,66721.19,627.58082
1721430000000,66721.19,66904.0,66616.19,66660.0,474.55125
1721433600000,66660.01,66822.22,66268.6,66419.88,1110.36312
1721437200000,66419.87,66700.1,66222.46,66361.99,897.74675
1721440800000,66361.99,66634.48,66323.8,66570.57,409.2246
1721444400000,66570.57,66750.0,66556.0,66602.01,376.67343
1721448000000,66602.0,66700.0,66475.48,66660.84,300.66163
1721451600000,66660.84,66660.84,66436.0,66537.32,423.0256
1721455200000,66537.31,66670.67,66500.0,66625.77,331.15889
1721458800000,66625.76,66775.11,66525.36,66562.28,816.70901
1721462400000,66562.27,66634.82,66458.83,66510.71,442.80044
1721466000000,66510.72,66733.09,66475.08,66582.79,393.06698
1721469600000,66582.78,66652.76,66485.67,66524.99,263.64261
1721473200000,66525.0,66554.42,66474.0,66483.69,254.04237
1721476800000,66483.69,66568.24,66470.78,66476.28,251.47887
1721480400000,66476.28,66652.21,66273.62,66539.89,512.04
1721484000000,66539.88,66700.0,66510.0,66590.0,316.8663
1721487600000,66589.99,66832.0,66589.99,66825.0,485.36172
1721491200000,66824.99,67054.0,66679.01,66804.91,730.32749
1721494800000,66804.91,67598.0,66762.0,67403.01,2251.21795
1721498400000,67403.01,67577.57,67218.52,67467.99,641.26719
1721502000000,67467.99,67506.55,67137.78,67224.0,516.60219
1721505600000,67224.0,67430.01,67223.99,67339.28,289.57206
1721509200000,67339.28,67342.7,66790.9,67092.41,762.00279
1721512800000,67092.4,67300.0,66861.99,67114.0,1315.24065
1721516400000,67114.0,67200.0,67092.0,67139.96,295.8317
1721520000000,67139.97,67322.0,66962.0,67066.02,527.61119
1721523600000,67066.02,67436.22,67041.07,67276.33,368.52927
1721527200000,67276.32,67396.73,67270.0,67287.01,343.61504
1721530800000,67287.01,67375.0,67147.45,67171.33,233.27277
1721534400000,67171.33,67220.52,67001.0,67040.01,377.39601
1721538000000,67040.0,67100.0,66890.0,67046.0,354.37407
1721541600000,67046.0,67093.42,66611.09,66721.99,751.28918
1721545200000,66721.99,66820.0,66592.1,66701.99,474.97105
1721548800000,66702.0,66892.0,66680.0,66796.01,387.86022
1721552400000,66796.0,67017.08,66756.82,66976.0,385.32002
1721556000000,66976.0,67062.77,66798.86,66798.87,319.5598
1721559600000,66798.86,66879.99,66754.0,66879.99,243.08103
1721563200000,66879.99,66987.13,66840.0,66928.02,280.84166
1721566800000,66928.02,66961.91,66616.0,66760.01,475.72015
1721570400000,66760.01,67392.68,66682.0,67290.76,1109.38081
1721574000000,67290.75,67499.99,66971.48,67164.0,900.1294
1721577600000,67164.0,67590.0,66952.21,67554.0,1210.47045
1721581200000,67553.99,67713.0,66484.55,66648.01,1990.52655
1721584800000,66648.01,67336.01,65777.0,66864.42,4758.02219
1721588400000,66864.43,67712.99,66782.6,67422.02,1352.52988
1721592000000,67422.03,68209.16,67274.69,67723.91,2235.07539
1721595600000,67723.91,68298.02,67564.2,68193.99,1257.06915
1721599200000,68194.0,68366.66,67934.0,68012.0,782.76272
1721602800000,68012.01,68200.0,67888.77,68165.34,699.70391
1721606400000,68165.35,68474.55,68036.0,68188.01,951.33104
1721610000000,68188.01,68228.01,67762.0,67850.01,847.39629
1721613600000,67850.01,68199.31,67753.72,68070.62,577.49338
1721617200000,68070.63,68102.0,67836.62,67880.01,554.24338
1721620800000,67880.01,67996.01,67760.0,67923.98,398.15619
1721624400000,67923.99,67940.01,67520.0,67626.01,733.17693
1721628000000,67626.01,67743.66,67122.22,67412.0,1070.91049
1721631600000,67412.0,67412.0,67184.61,67236.0,748.40372
1721635200000,67236.01,67399.98,67030.0,67080.48,716.00307
1721638800000,67080.48,67427.22,66944.1,67427.22,691.8028
1721642400000,67427.22,67524.0,67293.53,67422.01,573.01226
1721646000000,67422.01,67599.0,67288.0,67516.01,490.35266
1721649600000,67516.01,67697.11,67366.02,67697.11,596.37152
1721653200000,67697.11,67952.39,66991.27,67098.0,1856.07368
1721656800000,67098.01,67328.0,66616.68,66712.0,1952.17813
1721660400000,66712.0,67190.01,66559.97,67063.87,1083.2501
1721664000000,67063.87,67314.43,66798.36,67052.0,760.69468
1721667600000,67052.01,67468.0,67010.01,67468.0,609.62069
1721671200000,67467.99,67666.0,67322.5,67445.49,909.06939
1721674800000,67445.49,68250.0,67366.63,68232.07,1630.44534
1721678400000,68232.08,68256.0,67822.0,68124.0,964.40564
1721682000000,68123.99,68166.01,67657.54,67841.6,769.4227
1721685600000,67841.61,67854.81,67502.59,67635.01,788.00706
1721689200000,67635.01,67642.0,67224.11,67532.01,1179.22189
1721692800000,67532.0,67750.98,67449.65,67490.01,567.30486
1721696400000,67490.01,67499.88,67183.98,67410.01,709.81321
1721700000000,67410.01,67700.0,67248.0,67647.65,637.91527
1721703600000,67647.65,67710.01,67439.22,67473.99,444.75372
1721707200000,67473.98,67526.01,66936.0,66936.0,1046.14415
1721710800000,66936.01,66945.48,66326.0,66428.0,1998.90677
1721714400000,66428.01,66772.01,66386.38,66519.34,1335.70301
1721718000000,66519.34,66644.01,66256.39,66576.0,1040.40214
1721721600000,66576.0,66999.0,66518.51,66888.0,1454.03116
1721725200000,66888.0,67166.01,66769.99,66938.2,1233.62913
1721728800000,66938.19,67024.01,66814.23,66870.01,857.8283
1721732400000,66870.0,66870.01,66454.0,66676.01,1246.21722
1721736000000,66676.0,66756.01,66358.02,66504.68,1312.7216
1721739600000,66504.69,66744.47,65962.0,66092.01,2529.47985
1721743200000,66092.0,67349.03,65988.0,67227.8,2536.71832
1721746800000,67227.81,67246.01,66333.33,66584.01,2278.69793
1721750400000,66584.01,66780.01,65850.0,65857.99,1844.07069
1721754000000,65858.0,66118.29,65744.94,65940.29,1593.59276
1721757600000,65940.29,66105.32,65778.0,65860.0,957.71218
1721761200000,65859.99,66062.01,65441.08,65536.01,2206.52582
1721764800000,65536.0,65998.01,65472.54,65836.01,1642.73626
1721768400000,65836.0,66049.99,65782.0,65872.0,579.4347
1721772000000,65872.0,66043.47,65790.0,65917.99,678.7204
1721775600000,65917.99,66054.0,65793.01,65936.01,673.09371
1721779200000,65936.0,66146.01,65780.0,65784.7,522.47964
1721782800000,65784.7,66114.21,65619.98,65666.01,636.47823
1721786400000,65666.01,65928.01,65476.84,65878.16,672.37334
1721790000000,65878.16,66111.5,65784.53,66052.71,601.26033
1721793600000,66052.71,66072.01,65791.42,65860.0,571.42118
1721797200000,65860.01,65914.49,65610.0,65814.01,673.83671
1721800800000,65814.01,65999.0,65762.01,65898.0,585.65432
1721804400000,65898.0,66080.01,65875.36,66078.0,597.02054
1721808000000,66078.0,66470.01,66008.0,66437.01,1358.59552
1721811600000,66437.01,66489.51,66301.0,66398.1,700.44001
1721815200000,66398.1,66600.0,66343.87,66491.53,712.98523
1721818800000,66491.53,66555.0,66340.31,66367.99,516.00526
1721822400000,66368.0,66577.0,66146.7,66215.1,711.92853
1721826000000,66215.09,66900.0,66200.0,66344.0,1375.29818
1721829600000,66344.0,67102.01,66282.74,66760.01,1965.47257
1721833200000,66760.01,66812.0,66093.99,66176.0,1849.25363
1721836800000,66176.0,66490.0,65963.17,66394.0,1874.8924
